index,score
signaling,-0.49820839902536906
signalling,-0.025931356875888923
signature,0.9967235446784027
significance,1.1
significant,0.8
significantly,-0.010466743653849947
signify,-0.1261808279150976
silence,-0.07825713057187904
silent,0.3787388582903713
silly,0.1
silver,-0.02541305926963457
sim,0.059413056498303043
similar,-0.0600603190597271
similarity,-0.5921738622670253
simple,-0.11554448131773627
simply,0.12767938762858452
sin,-2.6
since,0.17035725052298817
sing,1.2715512078259132
singapore,0.6294125120238114
single,-0.12808248508971612
sink,-0.510218097558645
sir,-0.01003296545793321
sirus,-0.12443766540231271
sister,-0.5491349126722485
sit,0.4434651194283855
site,-0.06558190268954216
situation,-0.24798230717680347
size,0.09756153209936395
sj,0.20059892194050705
skeptical,-1.3
skew,-0.4744159380822703
ski,0.9279264890764182
skill,0.059413056498303043
skin,0.0338064560713792
skip,0.03781689690583106
sky,1.9065886532446712
skyrocket,2.1427929726492314
sl,-0.5349274842698523
slam,-1.6
slant,-0.1062538818021115
slap,0.6
slash,-1.1
slaughter,-0.36765244533626334
sle,1.0753310707393333
sleep,0.7285780832596578
slice,-0.9056423486694367
slide,-0.8609354545888863
slight,0.24103368902862285
slightly,0.05382092759163872
slim,-0.2245759877693372
sling,0.7097224995008983
slip,-1.466088953931337
slope,-0.29621136113898067
sloping,-0.7783148961305746
sloppy,-0.011980757286762705
slot,0.5998092322708014
slow,-0.41999363078612784
slowdown,-0.5679886975572797
slower,-0.020424251110792605
slowly,0.2297862336681713
sluggish,-1.7
sm,-0.5504658162534041
sma,-0.1460779681334969
smack,-0.6976748486964082
small-cap,1.8354961070073863
small,0.1586723408943225
smallcap,-0.0834169413788161
smaller,-0.14834456069944071
smallest,0.3108251301503446
smaNUM,-0.26668192575586214
smart,1.7
smarter,2.0
smartphone,0.33613832763363627
smash,-0.08634581949386498
smb,-0.18393770006210894
smell,-0.24064358564278399
smile,1.5
smith,-0.007811380249390857
sml,-0.051040805415251946
smoke,-0.23226912235440242
smoking,1.3855544867722938
smooth,0.015442971881382751
snag,0.5778398882012378
snap,-0.1870161379106923
snapback,-0.06087081154850394
snapshot,-0.28034972051024826
snb,-0.3350472982657305
snda,2.687562387702136
sneak,0.3321713223889307
sneaky,-0.9
sniff,0.42529497324983107
sNUM,-0.15003675018334584
sNUMo,-0.49293392575605555
so,0.19851592976047355
soar,1.2231914645642243
soc,-0.5534852610959816
social,-0.362063446562514
soft,-0.0019981489567604755
softbank,2.0353258870874544
soften,-0.09137716232456097
softening,0.8998203234178478
softly,2.431623078458774
software,-0.07167249572375463
soil,-1.74905301091341
solar,1.4195500730264483
soldier,1.280430708595496
solf,-0.15020782571305719
solid,0.6
solidly,0.09537118900265243
solr,1.5118843225052025
solution,1.3
solve,0.8
solvent,-0.7177870144761358
some,0.33590809612759387
somebody,-0.05989650305222445
someday,0.3881014174485925
somehow,0.11484513061674177
someone,0.3215673107713587
something,0.23974414337740063
sometime,-0.01794610566288938
sometimes,-0.051142511329744934
somewhat,0.5603572106793135
somewhere,0.10055601839765341
son,0.8395145148988229
song,-0.0968324494768525
soo,0.5797564384108599
soon,0.0034113872225135992
sooner,0.5667740923480592
sooo,-0.08485022215852085
soro,-0.0537480292389279
sorry,-0.3
sort,0.12664703533639446
soul,0.14308789633205668
sound,-0.1215943294200424
soundtrack,0.7586344579756438
source,0.5540340899893708
south,-1.8048459553072982
sovereign,-2.0115416820681498
soybean,-0.19504084850222156
sp-NUM,-0.7615020782571307
sp,-0.1139715475389835
space,0.03226280606995329
spade,-0.11076393865558264
spain,-0.7665707006303853
spam,-1.5
span,-0.013236337806542153
spanish,-1.1019352772179734
spank,-1.2147054607997705
spark,0.9
speak,-0.07641945985790051
speaker,-0.14103482872294654
speaking,-0.31547004196053063
spec,1.0814501251698823
special,1.7
specialty,-0.006423703858131259
specific,0.5262826911559193
specifically,0.12731544757897306
spectacular,-0.028276582239603578
spectrum,3.3156318626472348
speculate,0.7911819331264331
speculation,0.5407426053393747
speculative,0.4
speculator,-0.6451237740330458
speech,-0.17146099087477912
speed,-0.049868615928527156
spell,-0.2980616819091019
spend,0.19751517974716196
spending,-0.35571526398529396
spike,0.32437543158245874
spin,0.44495318873788375
spinoff,1.445934979374789
spiral,-0.6121589986144963
spirit,0.7
spite,-2.4
split,0.46095286060848073
spoo,-0.24644239235037607
spook,-0.06466962878027806
sport,0.6317588340986224
spot,-0.23627761624930885
spotlight,-0.38364948947087285
spread,-0.025516068475863206
spree,-0.01003296545793321
spring,1.0024622346443082
sprint,1.1262835467586902
spwr,-0.01335480444148419
spxew,-0.7725232530947542
square,-0.09822750943576494
squeeze,0.4141350522619653
squeezebox,-0.5829680981872781
sqz,1.8726292673188258
sr,0.3358318662770648
ss,-1.3333370084122547
ssd,0.7921341585146734
sstoch,-0.6716672240536362
ssus,-0.6257226123931001
st,0.8569160127155718
st.,0.33978972303635013
stab,-2.8
stability,0.8888067412723019
stabilize,0.2793889917068197
stable,1.2
stack,-0.058582094414113876
stage,-0.8526600753610997
stair,0.08599904786768424
stairstep,-0.07583358307165085
stake,0.8171416199332163
stalk,1.028469200496015
stall,-0.8
stamp,-0.03818259997133438
stan,-1.7440638287707209
stance,-0.19339735320816026
stand,0.2467760278689371
standard,0.2341784787382711
standing,-0.2276387120707533
standpoint,0.42423637452585344
stanley,0.7800832959547284
staple,0.22384707526452383
star,-0.6419417688244861
starbuck,-0.0792347015652163
stare,-0.09644941038152272
start,0.1184012709209088
starter,1.633060491115991
startup,0.8070959452472726
state,0.18159620141424235
statement,0.27345662906841806
static,-0.3705682306800269
statin,2.0690756638051506
station,1.1851366692495866
stats,-0.11811710338297693
status,-0.03585541999514438
stay,0.016268134490933957
staying,0.3207559725826843
steadily,0.6597875510989802
steady,1.938828919825502
steak,0.14311572502828257
steal,-2.2
stealth,-0.3
steam,-0.13171277053174715
steel,0.43231805226448383
steep,-0.1543549666362322
stellar,0.5871431423437811
step,-0.25321672949593316
sterling,-0.6145346698593068
steve,0.23259950271329766
stick,-0.09511777648658543
sticking,-0.01003296545793321
stifel,0.741775914465074
stil,0.0997347631406328
still,0.13261433866573297
stimulus,-0.24930152731351726
stink,-1.7
stk,-0.046878281129691814
stNUM,2.170055190978818
sto,0.17646267487752806
stoc,-0.1261808279150976
stoch,0.24538814378789137
stochastic,-0.09395764421099756
stock,0.5983073325157575
stockchart,0.6064945167663721
stocktoberfest,2.0395288480734677
stocktwit,0.643135446157803
stocktwits,1.1291674985026952
stoke,0.40126681064992087
stomach,-0.06811034575791028
stone,-0.21569742706272033
stop-loss,1.1919635565073787
stop,-1.2
stoploss,-0.3730534782352096
storage,0.3510538174143685
store,-0.047728249964167975
storm,0.4649353386127195
story,0.49036534924714914
straddle,-0.37343479223943643
straight,0.9
strange,-0.8
strangle,-0.15020782571305719
strap,0.31509948758900613
strat,-0.11554448131773627
strategic,0.7760031942503485
strategy,-0.017559258337448185
strategydeskformulum,0.6598408578843796
straw,-0.23594006681293503
streak,-0.026515694424537765
stream,0.2999097068524376
streaming,-0.1628783311454946
street,0.2833076852439013
strenght,0.8385220328898171
strength,2.2
strengthen,1.3
stress,-1.8
stretch,0.1412534361226716
strictly,-0.7258385873836634
strike,-0.5
string,1.6719904172489517
stroke,0.06498303054501896
strong,2.3
stronger,1.6
strongest,1.9
strongly,1.1
structure,-0.3405728831095955
struggle,-1.3
stubborn,-1.7
student,-0.009087682657985064
studio,1.758434817328808
study,0.3934093235350977
stuff,0.534363414471155
stumble,-0.3869858105202812
stunningly,2.100219604711519
stupid,-2.4
stupidity,-1.9
style,0.13417099221401477
sub-NUM,-0.3705682306800269
sub,-0.847147119757122
subject,0.6683968856059093
submit,1.0809128548849232
subscribe,-0.11871386938034485
subscriber,-0.2312086652060854
subscription,-0.07583358307165085
subsequent,-0.12306507094739859
subside,0.14308789633205668
subsidy,-0.015418006101681037
substance,-0.05538196932779132
substantial,0.8
substantially,0.49130992784416605
subtle,-0.026515694424537765
subwave,-0.21097893077253865
succeed,2.2
success,2.7
successful,2.8
successfully,2.2
such,0.22917536313423734
suck,-1.9
sucker,-2.4
sudden,0.006914383378211914
suddenly,0.38865755925049195
sue,0.24248756221731202
suffer,-2.5
sugar,-0.05034101130577595
suggest,-0.1976894414829921
suggestion,-0.010627511559144043
suicide,-3.5
suisse,-0.11429554249677511
suit,0.2256768461929818
suitor,1.7157117189059694
sum,0.06871346141949379
summary,0.23109312328717388
summation,-0.22020305649221728
summer,-0.06871208682650308
summit,-0.5839516653620123
sun,-0.1542556083288439
Sunday,-0.12359546816616741
sup,0.441035776985114
sup/res,0.3108251301503446
super,2.9
superb,3.1
superbowl,0.8998203234178478
superior,2.5
supp,0.07404272309842283
supplier,1.3755200484687442
supply,-0.02976673924072521
support,1.7
support/resistance,-0.039217292191349805
supportive,1.2
suppose,0.30556223067168137
supposedly,1.6757835895388304
suprise,0.04500798084978119
suprised,0.15027495961814172
sure,1.3
surely,1.9
surface,-0.09442239686990914
surge,0.9881931979450549
surgery,0.059413056498303043
surpass,0.6830589731110729
surprise,1.1
surprised,0.9
surprising,1.1
surprisingly,1.2
survey,0.5082850868436813
survival,-0.5838404107000945
survive,0.06421108671058762
suspect,-1.2
suspend,-1.3
suspicious,-1.5
sustain,-0.19920479458963022
sustainable,-0.6254175808425486
sustained,-0.008329624404999885
swan,-0.3651362413007814
swap,-2.1389761163302796
sway,0.24055162246417963
swear,-0.2
sweat,1.7272908764224397
sweating,0.9606880691678059
sweet,2.0
swim,-0.12823916263166948
swing,0.0829822381888766
swiss,-0.23001289952701734
swissie,-0.7324064784291241
switch,-0.07543356743586067
sym,-0.13649712276507325
symbol,0.040919202578216365
symm,1.5973365060009102
symmetrical,0.03994730457820303
symmetry,-0.09714743400585121
sympathy,1.5
synthetic,-0.20455783287946108
system,-0.12317773297187692
t,-0.3733545163596674
t.,0.7029347175084847
t/a,-0.09468513427234942
t/l,0.1566180874426033
t/p,-0.9715923749462518
ta,0.3898382910760631
tab,0.0833194693995253
table,-0.12270466908276853
tablet,0.22232938457255816
taco,-0.30160637699694626
tact,0.7595319877212473
tactic,0.38909962068277093
tad,0.2580809089094174
tag,-0.16671721046599827
tail,-0.3011218122602095
take-profit,2.386903573567578
take,0.026753656902869488
takeoff,2.0395288480734677
takeout,0.675148369298898
takeover,1.031522624355528
taker,0.3562626518734099
takin,0.6770526339302543
taking,0.20447235380355755
tale,-0.1100616310735273
talent,1.8
talk,0.47475132830948297
talking,0.809742463565581
tangible,1.1388702949070753
tank,-0.9180007626135473
tanking,-1.3575005568699154
tap,-0.2862068657937219
tape,0.42926375318414456
targ,0.3290077859852266
target,-0.16654050738866016
targett,-0.3869858105202812
task,-0.24557832879461086
taste,-0.20138897937378702
tasty,-0.03177237914978687
tax,-0.3023492774961889
tc,1.3072494946298543
td,-0.354316563948211
tday,-0.0048261136407904545
tdox,1.758434817328808
tdsc,0.7649564117921078
tea,0.2568005041904963
teach,0.39767429615702693
teacher,1.541225793571571
team,1.3888906622701258
tear,1.2070194803200398
tease,-1.3
tech,0.011021084372573348
technical,0.15635316437012137
technically,-0.3059768772423799
technician,0.004829402313930499
technology,0.42101124637192966
ted,-0.4744159380822703
teens,-0.2557624402256766
teh,0.17051644701874263
telecom,0.962956333771623
telegraph,0.06588141345577958
television,1.541225793571571
tell,-0.030944333884408762
temp,-0.33339728431483157
temporarily,-0.21709426209927846
temporary,-0.098367124912737
tempt,-0.05171030934252951
tempting,-0.13695375029231388
tend,-0.05252136425993387
tendencia,-0.05727389995700158
tendency,-0.2759065500931632
tenkan-sen,-1.2956858248530885
tenkan,-0.3274495319786997
tension,-1.3
tentative,0.3148618201522974
term,-0.04214874555074205
terminal,-0.3869858105202812
terrible,-2.1
terrific,2.1
territory,-0.08934175697630012
teslum,0.8542338077175363
test,-0.27855886409706093
testing,-0.09743038728401003
texa,0.1635056897584348
text,-0.21541332600117588
textbook,-0.07932709433882443
tf,-0.40612566374958603
tg,0.18932207740353085
tgt,0.01924711589178391
th,0.15305782924070033
than,0.18935260084621677
thank,1.5
thanks,1.9
thanksgive,0.2629217408664404
thanksgiving,0.6342735123561214
thanx,2.6703932920742663
that,0.004128687765008065
thats,0.6716772462985682
the,-0.034832531879719186
theater,-0.1221564733102643
theme,-0.028515454433337424
themselves,-0.11378856095188276
then,-0.07662356979193186
theory,-0.22265309993435517
therapeutic,0.3722753588994353
therapy,2.2124176482331803
there,0.31769898109434336
thereafter,-0.5669397250305954
therefore,0.48074715512078253
theres,0.6541396914126001
these,0.029285471299111954
thesis,-0.0615106779418088
theta,0.23280368064756157
they,0.1320258380813787
theyre,0.8009915485459492
thick,-0.729179067355766
thin,0.9658862191081492
thing,0.09232819057396806
think,0.08623155936887922
thinking,0.11542193188063965
thinkorswim,-0.011466246237637983
thinly,1.2990383438842323
thinner,0.32717109203433814
third,-0.22224283148833565
this,0.07080253606031059
thk,0.24376122978638487
thn,-0.26123236087404067
thnx,1.201437412657217
tho,-0.3215406842291464
thor,-0.30958864841622474
thorsten,-0.35545363336677654
those,0.3038700493485657
though,0.2770073327470014
thought,-0.0667840554641866
thousand,-0.1791148359647866
thread,-0.07444007754803383
threat,-2.4
threaten,-1.6
threshold,-0.5580742741187218
thrill,1.5
throat,-0.08152501074960584
through,-0.032823999351907863
throughout,-0.016446354950178443
throw,-0.2068401618924767
throwback,0.13036035136753843
thru,0.35886792662097106
thrust,-0.005331804500501648
tht,-0.12517318809421413
thumb,-0.036209198645172455
thur,0.14573767219005787
thur.,0.14308789633205668
Thursday,0.46920212877520856
thus,-0.06326295627533553
thx,1.5
ti,0.8245357999095387
tic,-0.15646648511776812
tick,-0.6064047693778645
ticker,-0.21162903956121085
ticket,0.013037584978617433
tide,-0.0699441020495915
tier,0.5839488919944096
tiger,1.1323273010541823
tight,0.9949045085253342
tighten,0.3278119278890413
tightening,0.29050866335333275
tighter,0.05434662052749499
tightly,1.5500099820323416
til,0.18425016787963464
till,-0.043579663185134954
tim,0.05776269381779469
timber,-1.238354593664899
time-frame,-0.07491280875256785
time,0.06294050020308273
timeframe,-0.23385675782014242
timeline,0.3206583329710537
timely,-0.20138897937378702
timing,-0.023914900954245862
tiny,0.2861100736377872
tip,-0.15664393892858822
tire,-0.427981564710983
tired,-1.9
titanic,-1.2617592256911365
title,0.25402217185536635
tium,0.9283860479707924
tl,-0.27659975591258656
tmr,0.32593071601552004
tmrw,0.7903253725440459
tmw,1.849315676227235
tNUM,-0.17387446784608887
tnx,1.1
to,-0.010304764172897387
toast,-1.6467996473312712
tock,0.2066280694749451
today,0.24297775473119207
toe,0.020310499923666795
together,0.08776759405885398
toilet,-0.5516267736849648
tolerance,1.2
tom,-0.06428844866405532
tomm,0.33060491115991214
tommorow,-0.2674670556197254
tommorrow,0.6807746057097229
tomo,-0.062304715493765234
tomor,0.05776269381779469
tomorow,0.5706395155386966
tomorrow,0.007302441158339668
ton,0.22312831254025237
tone,-0.21016767511552906
tonight,-0.05260286308774287
tonite,1.758434817328808
toNUM,0.028554316515985504
too,0.12749682337106943
tool,-0.16083326773919937
tooth,-0.4538849871800992
top,0.8
topic,2.2100219604711517
toppy,-1.4567005876451196
topside,1.3469088973181593
toronto,-0.022473842625770388
toss,-0.6570432100029355
total,0.30611565848140027
totally,0.11631032367686982
touch,-0.36660264679183974
touching,-0.07583358307165085
tough,-0.5
tout,-0.5
toward,0.06248717706271371
towards,-0.1083571091808958
towel,-0.20235740562528595
tower,0.8070959452472726
town,-0.0935396143108703
toxic,-2.1447092394490985
toy,-0.20368222862131458
tp,-0.948860399165134
tpNUM,-0.8058223050340031
tr,0.14230385306448393
trace,-0.009913892900850077
track,-0.07054953611511768
tracking,-0.006685952031524096
